postcode,stad,latitude,longitude,link
9860,Moortsele,50.9590134,3.779461999999967,
9860,Scheldewindeke,50.93839819999999,3.785518400000001,
9860,Oosterzele,50.9467656,3.81550500000003,
9870,Machelen (O.-Vl.),50.87628309999999,4.421970699999974,
9870,Olsene,50.9362129,3.465732800000069,
9870,Zulte,50.9219214,3.4437732999999753,
9880,Lotenhulle,51.04838729999999,3.4655771999999843,
9880,Poeke,51.040935,3.4440488000000187,
9880,Aalter,51.0769076,3.432344599999965,
9881,Bellem,51.0884355,3.4906453999999485,
9890,Asper,50.9160245,3.651032100000066,
9890,Baaigem,50.9296017,3.7219345999999405,
9890,Dikkelvenne,50.9190023,3.687424700000065,
9890,Semmerzake,50.9430929,3.6647202000000334,
9890,Vurste,50.9490931,3.6843030999999655,
9890,Gavere,50.92634,3.6631130000000667,
9900,Eeklo,51.187908,3.561290999999983,
9910,Ursel,51.1294092,3.485615300000063,
9910,Knesselare,51.1389455,3.4127584999999954,
9920,Lovendegem,51.1075935,3.6285574999999426,
9921,Vinderhoute,51.0869089,3.6407213999999612,
9930,Zomergem,51.1148946,3.5611178999999993,
9931,Oostwinkel,51.1508463,3.525260399999979,
9932,Ronsele,51.1309736,3.5516605000000254,
9940,Ertvelde,51.1787632,3.74668650000001,
9940,Kluizen,51.1557298,3.7303320999999414,
9940,Sleidinge,51.1319702,3.678911699999958,
9940,Evergem,51.1101028,3.7067230999999765,
9950,Waarschoot,51.150958,3.6030949999999393,
9960,Assenede,51.2269806,3.751015700000039,
9961,Boekhoute,51.25817379999999,3.7181501000000026,
9968,Bassevelde,51.23006239999999,3.677743200000009,
9968,Oosteeklo,51.1920171,3.688377800000012,
9970,Kaprijke,51.22307499999999,3.618605699999989,
9971,Lembeke,51.1945809,3.6330206999999746,
9980,Sint-Laureins,51.2361689,3.5329424000000245,
9981,Sint-Margriete,51.2803944,3.546935699999949,
9982,Sint-Jan-in-Eremo,51.27370089999999,3.5768504999999777,
9988,Waterland-Oudeman,51.2888925,3.590299899999991,
9988,Watervliet,51.2765175,3.627019799999971,
9990,Maldegem,51.209082,3.448661099999981,
9991,Adegem,51.2045152,3.4900073999999677,
9992,Middelburg,51.2547106,3.4150935000000118,
